x,y,faa,height,inv_msk,inv_pad
-1707250.0,727750.0,-16.328891295753312,1500,False,False
-1702250.0,727750.0,-11.583772922644348,1500,False,False
-1697250.0,727750.0,-14.71098791410822,1500,False,False
-2212250.0,722750.0,16.886130213891185,1500,False,False
-2207250.0,722750.0,16.58095032062893,1500,False,False
-2202250.0,722750.0,14.994927376217593,1500,False,False
-2197250.0,722750.0,17.556840952398296,1500,False,False
-2192250.0,722750.0,21.7441280886414,1500,False,False
-2137250.0,722750.0,45.781079837702656,1500,False,False
-2132250.0,722750.0,45.85284084379712,1500,False,False
-2127250.0,722750.0,36.40262859931457,1500,False,False
-2122250.0,722750.0,27.44996074829424,1500,False,False
-2117250.0,722750.0,17.220947127196606,1500,False,False
-2112250.0,722750.0,7.318615162946455,1500,False,False
-2062250.0,722750.0,12.918471982367342,1500,False,True
-2057250.0,722750.0,1.3326831232137497,1500,False,True
-2052250.0,722750.0,-8.557768292027214,1500,True,True
-2037250.0,722750.0,-19.952599979896394,1500,True,True
-2032250.0,722750.0,-19.81212149168014,1500,True,True
-1987250.0,722750.0,13.90617406261284,1500,False,False
-1982250.0,722750.0,4.849669407477631,1500,False,False
-1977250.0,722750.0,-2.485446647024263,1500,False,True
-1972250.0,722750.0,-15.897815787271904,1500,False,True
-1967250.0,722750.0,-21.510000784775706,1500,True,True
-1962250.0,722750.0,-17.711070042076,1500,False,True
-1957250.0,722750.0,-12.002098632545234,1500,False,True
-1932250.0,722750.0,26.00710028439701,1500,False,False
-1927250.0,722750.0,26.529905228176965,1500,False,False
-1892250.0,722750.0,23.12249858183057,1500,False,False
-1887250.0,722750.0,26.25782140143892,1500,False,False
-1882250.0,722750.0,28.23000933005689,1500,False,False
-1877250.0,722750.0,29.353425673465303,1500,False,False
-1872250.0,722750.0,27.378413978442275,1500,False,False
-1867250.0,722750.0,24.48311186835843,1500,False,False
-1857250.0,722750.0,23.9077396580833,1500,False,False
-1852250.0,722750.0,18.015730224325083,1500,False,False
-1847250.0,722750.0,4.161922849261932,1500,False,False
-1842250.0,722750.0,-2.118583651348777,1500,False,True
-1837250.0,722750.0,5.297598087191606,1500,False,True
-1832250.0,722750.0,6.844848402906154,1500,False,True
-1827250.0,722750.0,-2.466585325708147,1500,False,True
-1822250.0,722750.0,-10.541100856537662,1500,True,True
-1817250.0,722750.0,-14.93804631581508,1500,True,True
-1812250.0,722750.0,-15.92901843996634,1500,True,True
-1807250.0,722750.0,-17.89619101237504,1500,True,True
-1802250.0,722750.0,-19.82558124950181,1500,True,True
-1797250.0,722750.0,-23.238864094206534,1500,True,True
-1792250.0,722750.0,-28.831077122545263,1500,True,True
-1787250.0,722750.0,-35.49135260766911,1500,True,True
-1782250.0,722750.0,-39.52549863459362,1500,True,True
-1777250.0,722750.0,-42.318958495860784,1500,True,True
-1772250.0,722750.0,-43.574794960183375,1500,True,True
-1767250.0,722750.0,-42.85267123186042,1500,True,True
-1762250.0,722750.0,-37.261706774295405,1500,True,True
-1757250.0,722750.0,-24.334600459162125,1500,True,True
-1752250.0,722750.0,-10.12080722425718,1500,True,True
-1747250.0,722750.0,2.0862425033131533,1500,True,True
-1737250.0,722750.0,0.6321683361068398,1500,False,True
-1732250.0,722750.0,-4.096117754433215,1500,False,True
-1727250.0,722750.0,-2.4748169900178656,1500,False,False
-1722250.0,722750.0,-5.032889680503679,1500,False,False
-1717250.0,722750.0,-5.333827763567031,1500,False,False
-1712250.0,722750.0,0.1600845677368094,1500,False,False
-1707250.0,722750.0,9.063887639198107,1500,False,False
-1702250.0,722750.0,6.815434380509577,1500,False,False
-2157250.0,717750.0,44.23468319439333,1500,False,False
-2152250.0,717750.0,29.87945590674681,1500,False,False
-2147250.0,717750.0,15.879589195196262,1500,False,False
-2122250.0,717750.0,21.05839654727209,1500,False,False
-2117250.0,717750.0,13.874045147647998,1500,False,False
-2112250.0,717750.0,3.043145366218685,1500,False,False
-2107250.0,717750.0,-0.8181813973911236,1500,False,False
-2102250.0,717750.0,-1.5058666239998058,1500,False,False
-2097250.0,717750.0,-5.415977871714253,1500,False,False
-2092250.0,717750.0,-9.16854750756723,1500,False,False
-2087250.0,717750.0,-10.078020584354926,1500,False,False
-2082250.0,717750.0,-9.51810767931916,1500,False,False
-2077250.0,717750.0,-7.083926185416857,1500,False,False
-2072250.0,717750.0,-3.533077292275496,1500,False,False
-2042250.0,717750.0,-8.946650015541541,1500,True,True
-2037250.0,717750.0,-10.984091177817788,1500,True,True
-1972250.0,717750.0,-14.773427841239874,1500,False,True
-1967250.0,717750.0,-21.93840144153624,1500,True,True
-1962250.0,717750.0,-22.555723446290926,1500,True,True
-1957250.0,717750.0,-18.999793490288315,1500,True,True
-1952250.0,717750.0,-15.332879773952314,1500,False,True
-1947250.0,717750.0,-12.843589205377093,1500,False,True
-1882250.0,717750.0,18.81287269636051,1500,False,False
-1877250.0,717750.0,17.53775839516494,1500,False,False
-1872250.0,717750.0,12.423978523649662,1500,False,False
-1867250.0,717750.0,14.921777826630477,1500,False,False
-1862250.0,717750.0,18.612412545917795,1500,False,False
-1857250.0,717750.0,19.40369203809673,1500,False,False
-1852250.0,717750.0,8.8418480410618,1500,False,False
-1847250.0,717750.0,2.361949289182827,1500,False,False
-1842250.0,717750.0,5.463195685385784,1500,False,False
-1837250.0,717750.0,13.95686802424843,1500,False,True
-1832250.0,717750.0,13.45698511533061,1500,False,True
-1827250.0,717750.0,5.77131933569295,1500,False,True
-1822250.0,717750.0,-2.084016766400253,1500,False,True
-1817250.0,717750.0,-5.988570425059893,1500,False,True
-1812250.0,717750.0,-7.885623252356667,1500,True,True
-1807250.0,717750.0,-13.536979767799338,1500,True,True
-1802250.0,717750.0,-16.78636428186254,1500,True,True
-1797250.0,717750.0,-18.842169037551077,1500,True,True
-1792250.0,717750.0,-23.91985407520228,1500,True,True
-1787250.0,717750.0,-29.24861455176261,1500,True,True
-1782250.0,717750.0,-35.79663048519875,1500,True,True
-1777250.0,717750.0,-39.82320952080022,1500,True,True
-1772250.0,717750.0,-40.29701070667291,1500,True,True
-1767250.0,717750.0,-38.28736763288916,1500,True,True
-1762250.0,717750.0,-36.02605520817063,1500,True,True
-1757250.0,717750.0,-31.27181986812375,1500,True,True
-1752250.0,717750.0,-23.080108877613867,1500,True,True
-1747250.0,717750.0,-15.491508389470278,1500,True,True
-1742250.0,717750.0,-14.64186426206764,1500,True,True
-1737250.0,717750.0,-14.865468071469786,1500,True,True
-1732250.0,717750.0,-12.780960217339835,1500,False,True
-1727250.0,717750.0,-15.859825700511747,1500,False,True
-1722250.0,717750.0,-10.289341833291358,1500,False,False
-1717250.0,717750.0,3.4823948956119115,1500,False,False
-1712250.0,717750.0,16.39426054505236,1500,False,False
-1707250.0,717750.0,24.2823494961698,1500,False,False
-1702250.0,717750.0,10.352879413389187,1500,False,False
-1692250.0,717750.0,-4.800934345051158,1500,False,False
-2152250.0,712750.0,13.931454948716498,1500,False,False
-2147250.0,712750.0,1.3558558965118948,1500,False,False
-2142250.0,712750.0,0.4113635854372239,1500,False,False
-2137250.0,712750.0,5.417929280501347,1500,False,False
-2107250.0,712750.0,-1.247401094633621,1500,False,False
-2102250.0,712750.0,-2.7345788942238327,1500,False,False
-2097250.0,712750.0,-6.772920769444705,1500,False,False
-2092250.0,712750.0,-10.72143938346658,1500,False,False
-2087250.0,712750.0,-12.269237931369016,1500,False,False
-2082250.0,712750.0,-12.929425351946636,1500,False,False
-2077250.0,712750.0,-11.793092937358,1500,False,False
-2072250.0,712750.0,-9.395018299785225,1500,False,False
-2067250.0,712750.0,-9.76802309937379,1500,False,False
-2062250.0,712750.0,-11.934749034172256,1500,False,True
-2057250.0,712750.0,-13.685987647012746,1500,False,True
-2042250.0,712750.0,-6.323654734220232,1500,True,True
-2037250.0,712750.0,-6.337271803970301,1500,False,True
-1982250.0,712750.0,-6.338448338073964,1500,False,True
-1977250.0,712750.0,-16.06598663287153,1500,False,True
-1972250.0,712750.0,-21.193110970704,1500,True,True
-1967250.0,712750.0,-20.353908455111267,1500,True,True
-1952250.0,712750.0,-16.67373757880716,1500,True,True
-1947250.0,712750.0,-14.401365818013046,1500,True,True
-1882250.0,712750.0,13.26956465386001,1500,False,False
-1862250.0,712750.0,6.440351987941746,1500,False,False
-1857250.0,712750.0,5.369422443252219,1500,False,False
-1852250.0,712750.0,-0.1184352023081367,1500,False,False
-1847250.0,712750.0,3.3975050229307,1500,False,False
-1842250.0,712750.0,8.91016268976064,1500,False,False
-1837250.0,712750.0,13.054102561241828,1500,False,False
-1827250.0,712750.0,10.522606128244162,1500,False,False
-1822250.0,712750.0,2.947993233893197,1500,False,True
-1817250.0,712750.0,-1.5029888587638216,1500,False,True
-1812250.0,712750.0,-3.8775177178008056,1500,False,True
-1807250.0,712750.0,-11.988113485316758,1500,True,True
-1802250.0,712750.0,-16.40612022254828,1500,True,True
-1797250.0,712750.0,-17.774051565570335,1500,True,True
-1792250.0,712750.0,-20.870209998837392,1500,True,True
-1787250.0,712750.0,-25.661909713529347,1500,True,True
-1782250.0,712750.0,-31.2195479750253,1500,True,True
-1777250.0,712750.0,-35.01506971742256,1500,True,True
-1772250.0,712750.0,-33.83855370592276,1500,True,True
-1767250.0,712750.0,-33.04624232406448,1500,True,True
-1762250.0,712750.0,-34.83530853725964,1500,True,True
-1752250.0,712750.0,-31.80496959174229,1500,True,True
-1747250.0,712750.0,-27.386591424485747,1500,True,True
-1742250.0,712750.0,-24.91358997273571,1500,True,True
-1737250.0,712750.0,-21.41076195163336,1500,True,True
-1732250.0,712750.0,-17.455706675865542,1500,False,True
-1727250.0,712750.0,-13.698911784229212,1500,False,True
-1722250.0,712750.0,-7.123467730610893,1500,False,False
-1712250.0,712750.0,21.845328432160915,1500,False,False
-1707250.0,712750.0,27.274390698863996,1500,False,False
-1702250.0,712750.0,8.630143702407675,1500,False,False
-1697250.0,712750.0,-0.2407949648335288,1500,False,False
-1692250.0,712750.0,-2.981538495349335,1500,False,False
-1687250.0,712750.0,3.808407364699936,1500,False,False
-2147250.0,707750.0,0.6843860052363051,1500,False,False
-2142250.0,707750.0,-4.613637956523726,1500,False,False
-2137250.0,707750.0,-4.2507997737723855,1500,False,False
-2132250.0,707750.0,0.7163538887790741,1500,False,False
-2067250.0,707750.0,-11.04101768059733,1500,False,False
-2062250.0,707750.0,-14.076781218380432,1500,False,False
-2057250.0,707750.0,-17.094970486981204,1500,False,True
-2052250.0,707750.0,-16.666154168973264,1500,False,True
-2047250.0,707750.0,-13.360884296811763,1500,True,True
-2042250.0,707750.0,-12.422075527314666,1500,True,True
-2037250.0,707750.0,-13.87515770213277,1500,True,True
-1982250.0,707750.0,-12.532718828982878,1500,False,True
-1977250.0,707750.0,-22.541263902382788,1500,True,True
-1972250.0,707750.0,-29.037540004085155,1500,True,True
-1967250.0,707750.0,-27.60856321992446,1500,True,True
-1962250.0,707750.0,-22.04191862169801,1500,True,True
-1957250.0,707750.0,-18.55366110348777,1500,True,True
-1952250.0,707750.0,-14.150279219275095,1500,True,True
-1947250.0,707750.0,-10.627772357019069,1500,True,True
-1942250.0,707750.0,-8.990743522688405,1500,False,True
-1937250.0,707750.0,-6.822751920525828,1500,False,True
-1932250.0,707750.0,0.266250171210228,1500,False,False
-1927250.0,707750.0,11.016050721021973,1500,False,False
-1922250.0,707750.0,19.232877329635613,1500,False,False
-1917250.0,707750.0,23.757985396590826,1500,False,False
-1912250.0,707750.0,29.323971804105565,1500,False,False
-1907250.0,707750.0,36.27191891926714,1500,False,False
-1867250.0,707750.0,0.4336481727198721,1500,False,False
-1862250.0,707750.0,-4.313672939247116,1500,False,False
-1857250.0,707750.0,-2.854138878441724,1500,False,False
-1852250.0,707750.0,-0.0771012850719042,1500,False,False
-1847250.0,707750.0,8.517184690116238,1500,False,False
-1842250.0,707750.0,12.265720196144198,1500,False,False
-1832250.0,707750.0,12.639842779859112,1500,False,False
-1827250.0,707750.0,9.40029798659029,1500,False,False
-1817250.0,707750.0,-5.308276193421125,1500,False,True
-1807250.0,707750.0,-13.808819760847385,1500,True,True
-1802250.0,707750.0,-16.538060588982336,1500,True,True
-1797250.0,707750.0,-17.127225055907928,1500,True,True
-1792250.0,707750.0,-19.460771120438853,1500,True,True
-1787250.0,707750.0,-23.026722997117485,1500,True,True
-1782250.0,707750.0,-27.61693599576641,1500,True,True
-1777250.0,707750.0,-30.265851232251617,1500,True,True
-1772250.0,707750.0,-29.253871833918534,1500,True,True
-1767250.0,707750.0,-31.051860029021984,1500,True,True
-1757250.0,707750.0,-40.15598139093292,1500,True,True
-1752250.0,707750.0,-39.076302138959946,1500,True,True
-1747250.0,707750.0,-33.3609676090777,1500,True,True
-1742250.0,707750.0,-27.93634345503527,1500,True,True
-1732250.0,707750.0,-16.59574994503334,1500,False,True
-1727250.0,707750.0,-6.776039167208549,1500,False,True
-1722250.0,707750.0,2.45285003848883,1500,False,False
-1717250.0,707750.0,9.35813531752113,1500,False,False
-1712250.0,707750.0,18.24641807950459,1500,False,False
-1707250.0,707750.0,14.804718027033967,1500,False,False
-1702250.0,707750.0,5.378694468789412,1500,False,False
-1697250.0,707750.0,3.603786906751387,1500,False,False
-1692250.0,707750.0,-0.6208239752177805,1500,False,False
-1687250.0,707750.0,3.1331215941185824,1500,False,False
-2137250.0,702750.0,-2.594705879892741,1500,False,False
-2132250.0,702750.0,-1.4472018791937056,1500,False,False
-2127250.0,702750.0,-0.7292249928633814,1500,False,False
-2122250.0,702750.0,-2.870457260429517,1500,False,True
-2052250.0,702750.0,-13.925125807927328,1500,True,True
-2047250.0,702750.0,-13.378351302128216,1500,True,True
-2042250.0,702750.0,-18.438233243970814,1500,True,True
-2037250.0,702750.0,-22.971915229437364,1500,True,True
-2027250.0,702750.0,-3.0582296488693355,1500,True,True
-1977250.0,702750.0,-23.484709659157986,1500,True,True
-1972250.0,702750.0,-29.554460651183582,1500,True,True
-1967250.0,702750.0,-28.68870348653014,1500,True,True
-1962250.0,702750.0,-22.07868094766857,1500,False,True
-1957250.0,702750.0,-16.69887459006832,1500,False,True
-1952250.0,702750.0,-11.810665616245394,1500,False,True
-1947250.0,702750.0,-8.596545755947561,1500,False,True
-1942250.0,702750.0,-9.02914477487709,1500,False,True
-1937250.0,702750.0,-9.23150947437467,1500,False,False
-1932250.0,702750.0,-2.648445780456227,1500,False,False
-1927250.0,702750.0,9.744163249598234,1500,False,False
-1922250.0,702750.0,19.264041010784908,1500,False,False
-1917250.0,702750.0,23.76608023193644,1500,False,False
-1912250.0,702750.0,30.88048945651905,1500,False,False
-1907250.0,702750.0,42.59773042876448,1500,False,False
-1902250.0,702750.0,38.8210231892273,1500,False,False
-1862250.0,702750.0,2.345704519690947,1500,False,False
-1857250.0,702750.0,1.1295769485884302,1500,False,False
-1852250.0,702750.0,2.7075237426942125,1500,False,False
-1847250.0,702750.0,9.730986474920345,1500,False,False
-1842250.0,702750.0,11.908227745259982,1500,False,False
-1837250.0,702750.0,11.872735416965057,1500,False,False
-1832250.0,702750.0,10.0248054446827,1500,False,False
-1812250.0,702750.0,-10.244713539853068,1500,False,True
-1807250.0,702750.0,-13.164981422683876,1500,True,True
-1802250.0,702750.0,-14.038280426767392,1500,True,True
-1797250.0,702750.0,-15.138905054505678,1500,True,True
-1792250.0,702750.0,-17.060958423251563,1500,True,True
-1787250.0,702750.0,-19.519655941411784,1500,True,True
-1782250.0,702750.0,-23.67322972965652,1500,True,True
-1777250.0,702750.0,-27.81417965349544,1500,True,True
-1772250.0,702750.0,-29.52835594864757,1500,True,True
-1767250.0,702750.0,-30.78347186147097,1500,True,True
-1762250.0,702750.0,-36.096524612157495,1500,True,True
-1757250.0,702750.0,-41.46092683950544,1500,True,True
-1752250.0,702750.0,-40.46352173104354,1500,True,True
-1732250.0,702750.0,-18.61773578903077,1500,True,True
-1727250.0,702750.0,-9.325501185963896,1500,False,True
-1722250.0,702750.0,3.214906858798752,1500,False,True
-1717250.0,702750.0,12.21145355799698,1500,False,False
-1712250.0,702750.0,15.163932032403464,1500,False,False
-1707250.0,702750.0,11.171338573914513,1500,False,False
-1702250.0,702750.0,10.02561158020682,1500,False,False
-1697250.0,702750.0,11.420332112467383,1500,False,False
-1692250.0,702750.0,6.352316919109039,1500,False,False
-1687250.0,702750.0,4.879182374343581,1500,False,False
-2127250.0,697750.0,-2.6648881969213973,1500,False,True
-2122250.0,697750.0,-7.684102076266129,1500,False,True
-2117250.0,697750.0,-10.501052540579284,1500,True,True
-2112250.0,697750.0,-8.506818435816859,1500,True,True
-2047250.0,697750.0,-10.36096543810719,1500,True,True
-2042250.0,697750.0,-17.319678653033282,1500,True,True
-2037250.0,697750.0,-21.463988274499968,1500,True,True
-2027250.0,697750.0,-3.461946803859547,1500,True,True
-2022250.0,697750.0,-3.822100898966672,1500,False,True
-1977250.0,697750.0,-22.424634421539285,1500,True,True
-1972250.0,697750.0,-24.582295942010457,1500,True,True
-1862250.0,697750.0,9.341893489417451,1500,False,False
-1857250.0,697750.0,8.476542763282502,1500,False,False
-1852250.0,697750.0,6.211561502645219,1500,False,False
-1847250.0,697750.0,7.9676999702889395,1500,False,False
-1837250.0,697750.0,9.393969413847064,1500,False,False
-1832250.0,697750.0,6.476541125370446,1500,False,False
-1817250.0,697750.0,-8.84743946372897,1500,False,True
-1812250.0,697750.0,-9.98497802275974,1500,False,True
-1807250.0,697750.0,-10.790880829965548,1500,True,True
-1802250.0,697750.0,-11.192029504719583,1500,True,True
-1797250.0,697750.0,-12.540776560473637,1500,True,True
-1792250.0,697750.0,-12.963861009931373,1500,True,True
-1787250.0,697750.0,-15.203097839334534,1500,True,True
-1782250.0,697750.0,-20.194007162795074,1500,True,True
-1777250.0,697750.0,-25.286896212527378,1500,True,True
-1772250.0,697750.0,-27.529274838938598,1500,True,True
-1767250.0,697750.0,-28.447170357213587,1500,True,True
-1762250.0,697750.0,-32.75545424776184,1500,True,True
-1732250.0,697750.0,-19.956140342599056,1500,True,True
-1727250.0,697750.0,-11.34176006463086,1500,False,True
-1722250.0,697750.0,4.15050278356456,1500,False,True
-1717250.0,697750.0,14.83970920515685,1500,False,False
-1712250.0,697750.0,13.99250164391261,1500,False,False
-1707250.0,697750.0,10.188638663920118,1500,False,False
-1702250.0,697750.0,11.536678679252285,1500,False,False
-1697250.0,697750.0,16.371817703859318,1500,False,False
-1692250.0,697750.0,15.670190862557703,1500,False,False
-1687250.0,697750.0,13.466705888907526,1500,False,False
-2122250.0,692750.0,-6.641786193349384,1500,False,True
-2117250.0,692750.0,-10.64561082537381,1500,True,True
-2112250.0,692750.0,-9.65944089002354,1500,True,True
-2107250.0,692750.0,-6.072519153134291,1500,True,True
-2047250.0,692750.0,-8.164361657168667,1500,True,True
-2042250.0,692750.0,-11.259621314896844,1500,True,True
-2037250.0,692750.0,-11.0164176101334,1500,True,True
-2027250.0,692750.0,-8.335927984106974,1500,True,True
-2022250.0,692750.0,-9.634727199603285,1500,True,True
-1982250.0,692750.0,-17.13594015355865,1500,True,True
-1977250.0,692750.0,-18.9005218636074,1500,True,True
-1822250.0,692750.0,-7.110645067352638,1500,False,False
-1817250.0,692750.0,-5.489879645198387,1500,False,False
-1812250.0,692750.0,-2.783723286562521,1500,False,True
-1807250.0,692750.0,-2.8451386514734933,1500,False,True
-1802250.0,692750.0,-6.19549426830909,1500,True,True
-1797250.0,692750.0,-8.897673516803778,1500,True,True
-1792250.0,692750.0,-9.878765407754296,1500,True,True
-1787250.0,692750.0,-13.06468044774896,1500,True,True
-1782250.0,692750.0,-18.24822043539793,1500,True,True
-1777250.0,692750.0,-23.974759430999708,1500,True,True
-1772250.0,692750.0,-26.756038387192504,1500,True,True
-1767250.0,692750.0,-28.90793261603225,1500,True,True
-1762250.0,692750.0,-32.98457527879686,1500,True,True
-1757250.0,692750.0,-39.962076493261264,1500,True,True
-1752250.0,692750.0,-44.92490553384216,1500,True,True
-1747250.0,692750.0,-45.6763535373106,1500,True,True
-1742250.0,692750.0,-43.19229953040516,1500,True,True
-1737250.0,692750.0,-32.46826843090828,1500,True,True
-1732250.0,692750.0,-18.829519660333773,1500,True,True
-1727250.0,692750.0,-9.993155367716763,1500,False,True
-1722250.0,692750.0,3.657446972173108,1500,False,True
-1717250.0,692750.0,13.872426092450649,1500,False,False
-1712250.0,692750.0,12.76019480835838,1500,False,False
-1707250.0,692750.0,9.99002168319021,1500,False,False
-1692250.0,692750.0,10.42530420876097,1500,False,False
-1687250.0,692750.0,14.954873979548053,1500,False,False
-2162250.0,687750.0,9.71842799709618,1500,False,False
-2157250.0,687750.0,9.168082298170267,1500,False,False
-2112250.0,687750.0,-6.35819837522845,1500,True,True
-2107250.0,687750.0,-4.7648053292478245,1500,True,True
-2102250.0,687750.0,-3.2437940717393023,1500,True,True
-2097250.0,687750.0,-2.462066170454781,1500,False,True
-2042250.0,687750.0,-4.748890653226908,1500,False,True
-2037250.0,687750.0,-1.8368266193722804,1500,True,True
-2027250.0,687750.0,-11.866901270064297,1500,True,True
-2022250.0,687750.0,-15.722366155589924,1500,True,True
-1992250.0,687750.0,-15.326441738394228,1500,True,True
-1987250.0,687750.0,-16.69999200813462,1500,True,True
-1982250.0,687750.0,-16.39184281216092,1500,True,True
-1977250.0,687750.0,-15.688366681763087,1500,True,True
-1857250.0,687750.0,27.460504713107344,1500,False,False
-1852250.0,687750.0,22.86032663107827,1500,False,False
-1827250.0,687750.0,-1.169251841534711,1500,False,False
-1822250.0,687750.0,-0.2620733473664718,1500,False,False
-1817250.0,687750.0,7.272732320472443,1500,False,False
-1812250.0,687750.0,8.508839990591662,1500,False,True
-1807250.0,687750.0,5.425407329862786,1500,False,True
-1802250.0,687750.0,-3.0017817720015163,1500,True,True
-1797250.0,687750.0,-7.396152349537488,1500,False,True
-1792250.0,687750.0,-10.14345731163567,1500,True,True
-1787250.0,687750.0,-12.552995975597453,1500,True,True
-1782250.0,687750.0,-16.58753230440067,1500,True,True
-1772250.0,687750.0,-27.66700100934628,1500,True,True
-1767250.0,687750.0,-33.14967740328659,1500,True,True
-1757250.0,687750.0,-45.05403063610384,1500,True,True
-1752250.0,687750.0,-51.21726022788209,1500,True,True
-1747250.0,687750.0,-51.8058368145476,1500,True,True
-1742250.0,687750.0,-47.813321510723405,1500,True,True
-1737250.0,687750.0,-35.20389352551978,1500,True,True
-1732250.0,687750.0,-21.221574130092733,1500,True,True
-1727250.0,687750.0,-9.789826509108549,1500,False,True
-1722250.0,687750.0,0.4751005639320775,1500,False,True
-1717250.0,687750.0,7.258113246662782,1500,False,False
-1712250.0,687750.0,5.9370611005904,1500,False,False
-1707250.0,687750.0,5.744187975575547,1500,False,False
-1692250.0,687750.0,7.025221740834334,1500,False,False
-1687250.0,687750.0,4.926250050167756,1500,False,False
-2162250.0,682750.0,9.803386294018985,1500,False,False
-2157250.0,682750.0,9.07380958831794,1500,False,False
-2152250.0,682750.0,10.2887746464498,1500,False,False
-2147250.0,682750.0,14.337575181955716,1500,False,False
-2102250.0,682750.0,-3.2583088778136307,1500,True,True
-2097250.0,682750.0,-2.2187859728417405,1500,True,True
-2092250.0,682750.0,-1.817854593199484,1500,True,True
-2087250.0,682750.0,-1.4080578783418705,1500,True,True
-2047250.0,682750.0,5.01025594791088,1500,False,True
-2042250.0,682750.0,7.201854040532236,1500,False,True
-2037250.0,682750.0,3.351307768878905,1500,True,True
-2022250.0,682750.0,-17.33063276612894,1500,True,True
-2017250.0,682750.0,-16.120622372244455,1500,True,True
-1997250.0,682750.0,-14.31105487831934,1500,False,True
-1992250.0,682750.0,-16.472085234453107,1500,True,True
-1987250.0,682750.0,-16.950445427805555,1500,True,True
-1982250.0,682750.0,-15.279293203352328,1500,True,True
-1857250.0,682750.0,23.814886449716024,1500,False,False
-1852250.0,682750.0,15.040377110031184,1500,False,False
-1847250.0,682750.0,6.522823149449094,1500,False,False
-1827250.0,682750.0,4.114914603486544,1500,False,False
-1822250.0,682750.0,8.633126708486342,1500,False,False
-1817250.0,682750.0,11.912831751086353,1500,False,False
-1812250.0,682750.0,14.475783421372602,1500,False,False
-1807250.0,682750.0,11.78811926815275,1500,False,True
-1802250.0,682750.0,4.51191381586109,1500,False,True
-1797250.0,682750.0,-2.5058532238848388,1500,True,True
-1792250.0,682750.0,-7.518248410713101,1500,True,True
-1787250.0,682750.0,-10.618767472681784,1500,True,True
-1772250.0,682750.0,-29.0858417653365,1500,True,True
-1767250.0,682750.0,-37.735006826747565,1500,True,True
-1762250.0,682750.0,-43.592907670972615,1500,True,True
-1757250.0,682750.0,-47.18255441717353,1500,True,True
-1752250.0,682750.0,-50.8560126864515,1500,True,True
-1747250.0,682750.0,-52.445241450241554,1500,True,True
-1742250.0,682750.0,-45.01109932246051,1500,True,True
-1727250.0,682750.0,-13.813519226881994,1500,False,True
-1722250.0,682750.0,-4.042987543985824,1500,False,True
-1717250.0,682750.0,0.2365829043585953,1500,False,False
-1712250.0,682750.0,-1.187415546467454,1500,False,False
-1707250.0,682750.0,2.518691440951569,1500,False,False
-1702250.0,682750.0,18.084662613355388,1500,False,False
-1697250.0,682750.0,22.195560883642155,1500,False,False
-1692250.0,682750.0,10.22735310455976,1500,False,False
-1687250.0,682750.0,3.973566228601036,1500,False,False
-2172250.0,677750.0,14.17693114628904,1500,False,False
-2157250.0,677750.0,10.270024864120494,1500,False,False
-2152250.0,677750.0,14.168022364008612,1500,False,False
-2147250.0,677750.0,22.814542741339384,1500,False,False
-2142250.0,677750.0,27.745745478669065,1500,False,False
-2137250.0,677750.0,21.77462555989752,1500,False,False
-2097250.0,677750.0,-3.0451181004097254,1500,True,True
-2092250.0,677750.0,-1.970783381998136,1500,True,True
-2087250.0,677750.0,-1.0548181451830954,1500,True,True
-2082250.0,677750.0,1.7563902014868622,1500,True,True
-2047250.0,677750.0,11.274288927461862,1500,False,True
-2042250.0,677750.0,14.892460338846188,1500,False,True
-2037250.0,677750.0,8.79426848695647,1500,False,True
-2022250.0,677750.0,-15.318183746652496,1500,True,True
-2017250.0,677750.0,-15.928639602031865,1500,True,True
-1997250.0,677750.0,-13.67727829236104,1500,True,True
-1992250.0,677750.0,-14.48501251616685,1500,True,True
-1852250.0,677750.0,8.50119030895792,1500,False,False
-1847250.0,677750.0,3.795109418919224,1500,False,False
-1842250.0,677750.0,5.13438318525882,1500,False,False
-1827250.0,677750.0,7.491559854918294,1500,False,False
-1822250.0,677750.0,10.01894838619253,1500,False,False
-1817250.0,677750.0,15.010467390497842,1500,False,False
-1812250.0,677750.0,19.442036172045853,1500,False,False
-1807250.0,677750.0,19.06613379940883,1500,False,False
-1802250.0,677750.0,14.003430538691568,1500,False,True
-1797250.0,677750.0,6.099741333061755,1500,False,True
-1782250.0,677750.0,-12.184735897342044,1500,True,True
-1777250.0,677750.0,-19.12364462930345,1500,True,True
-1772250.0,677750.0,-29.07992072537735,1500,True,True
-1767250.0,677750.0,-39.504754992389536,1500,True,True
-1762250.0,677750.0,-47.41640102527553,1500,True,True
-1747250.0,677750.0,-46.83497692247812,1500,True,True
-1742250.0,677750.0,-41.916487706780266,1500,True,True
-1737250.0,677750.0,-35.76414933549269,1500,True,True
-1727250.0,677750.0,-18.508481787338106,1500,False,True
-1722250.0,677750.0,-6.718898654134142,1500,False,True
-1717250.0,677750.0,-1.7761651302350734,1500,False,False
-1712250.0,677750.0,-2.872764165719897,1500,False,False
-1707250.0,677750.0,4.891641059305959,1500,False,False
-1702250.0,677750.0,20.067803015499603,1500,False,False
-1697250.0,677750.0,26.769944145530012,1500,False,False
-1692250.0,677750.0,22.28229821752558,1500,False,False
-1687250.0,677750.0,16.326552531708327,1500,False,False
-1682250.0,677750.0,13.71069351019506,1500,False,False
-2177250.0,672750.0,14.03625615708584,1500,False,False
