x,y,faa,height,msk,inv_msk,inv_pad
-1613500.0,-665500.0,-15.44280098824055,1200,False,0.0,False
-1611500.0,-665500.0,-15.122831434232108,1200,False,0.0,False
-1609500.0,-665500.0,-14.506560280761823,1200,False,0.0,False
-1607500.0,-665500.0,-13.258849423344252,1200,False,0.0,False
-1605500.0,-665500.0,-12.46564801852039,1200,False,0.0,False
-1603500.0,-665500.0,-12.49354241486008,1200,False,0.0,False
-1601500.0,-665500.0,-13.308136675193312,1200,False,0.0,False
-1599500.0,-665500.0,-14.781059265591965,1200,False,0.0,False
-1597500.0,-665500.0,-16.406871846667084,1200,False,0.0,True
-1595500.0,-665500.0,-17.205693002460485,1200,False,0.0,True
-1593500.0,-665500.0,-16.7446454785818,1200,False,0.0,True
-1591500.0,-665500.0,-16.201503171786804,1200,False,0.0,True
-1589500.0,-665500.0,-15.005023694492408,1200,True,0.0,True
-1587500.0,-665500.0,-12.7053032628094,1200,True,1.0,True
-1585500.0,-665500.0,-12.439082077811218,1200,True,1.0,True
-1583500.0,-665500.0,-13.62069624735827,1200,True,1.0,True
-1581500.0,-665500.0,-14.656376246837945,1200,True,1.0,True
-1579500.0,-665500.0,-15.153923359166942,1200,True,1.0,True
-1577500.0,-665500.0,-15.546028779179732,1200,True,1.0,True
-1575500.0,-665500.0,-17.82080727146265,1200,True,1.0,True
-1573500.0,-665500.0,-20.76391704662442,1200,True,1.0,True
-1571500.0,-665500.0,-24.97447199890816,1200,True,1.0,True
-1569500.0,-665500.0,-31.13237860087421,1200,True,1.0,True
-1567500.0,-665500.0,-36.18708260406642,1200,True,1.0,True
-1565500.0,-665500.0,-39.8623250490597,1200,True,1.0,True
-1563500.0,-665500.0,-43.112481200659914,1200,True,1.0,True
-1561500.0,-665500.0,-44.884335702594484,1200,True,1.0,True
-1559500.0,-665500.0,-47.78011848324135,1200,True,1.0,True
-1557500.0,-665500.0,-51.13423210260632,1200,True,1.0,True
-1555500.0,-665500.0,-53.233570018661936,1200,True,1.0,True
-1553500.0,-665500.0,-52.322839406584976,1200,True,1.0,True
-1551500.0,-665500.0,-50.02939175759428,1200,True,1.0,True
-1549500.0,-665500.0,-49.16437951830553,1200,True,1.0,True
-1547500.0,-665500.0,-50.28333538629576,1200,True,1.0,True
-1545500.0,-665500.0,-53.99227011399214,1200,True,1.0,True
-1543500.0,-665500.0,-61.116387619836466,1200,True,1.0,True
-1541500.0,-665500.0,-67.84969476670639,1200,True,1.0,True
-1539500.0,-665500.0,-71.11495127570335,1200,True,1.0,True
-1537500.0,-665500.0,-70.30730610610283,1200,True,1.0,True
-1535500.0,-665500.0,-64.33220955631141,1200,True,1.0,True
-1533500.0,-665500.0,-58.48644503191836,1200,True,1.0,True
-1531500.0,-665500.0,-50.85740214546082,1200,True,1.0,True
-1529500.0,-665500.0,-42.22298260345649,1200,True,1.0,True
-1527500.0,-665500.0,-40.953658586449215,1200,True,1.0,True
-1525500.0,-665500.0,-42.796149419493915,1200,True,1.0,True
-1523500.0,-665500.0,-43.10239421651413,1200,True,1.0,True
-1521500.0,-665500.0,-43.002213768414485,1200,True,1.0,True
-1519500.0,-665500.0,-44.53086645648293,1200,True,1.0,True
-1517500.0,-665500.0,-45.988465751011184,1200,True,1.0,True
-1515500.0,-665500.0,-47.29623237878161,1200,True,1.0,True
-1513500.0,-665500.0,-49.16936791450687,1200,True,1.0,True
-1511500.0,-665500.0,-52.538902186424714,1200,True,1.0,True
-1509500.0,-665500.0,-57.32575469129087,1200,True,1.0,True
-1507500.0,-665500.0,-62.06464687230369,1200,True,1.0,True
-1505500.0,-665500.0,-65.26583648209902,1200,True,1.0,True
-1503500.0,-665500.0,-65.49915086144125,1200,True,1.0,True
-1501500.0,-665500.0,-64.21815207427079,1200,True,1.0,True
-1499500.0,-665500.0,-64.1232969773479,1200,True,1.0,True
-1497500.0,-665500.0,-65.695336329467,1200,True,1.0,True
-1495500.0,-665500.0,-64.49309518177124,1200,True,1.0,True
-1493500.0,-665500.0,-60.49048667004652,1200,True,1.0,True
-1491500.0,-665500.0,-58.56483135234882,1200,True,1.0,True
-1489500.0,-665500.0,-60.63731219134341,1200,True,1.0,True
-1487500.0,-665500.0,-65.06802349999057,1200,True,0.0,True
-1485500.0,-665500.0,-63.3056842393992,1200,False,0.0,True
-1483500.0,-665500.0,-55.866021734069136,1200,False,0.0,True
-1481500.0,-665500.0,-51.22918550132251,1200,False,0.0,True
-1479500.0,-665500.0,-49.95694187985619,1200,False,0.0,True
-1477500.0,-665500.0,-49.473865106239934,1200,False,0.0,False
-1475500.0,-665500.0,-48.85210996823806,1200,False,0.0,False
-1473500.0,-665500.0,-50.03992287535827,1200,False,0.0,False
-1471500.0,-665500.0,-55.068051436999625,1200,False,0.0,False
-1469500.0,-665500.0,-60.644084778503256,1200,False,0.0,False
-1467500.0,-665500.0,-68.0557586653122,1200,False,0.0,False
-1465500.0,-665500.0,-74.46257794626068,1200,False,0.0,False
-1463500.0,-665500.0,-79.18673480372583,1200,False,0.0,False
-1461500.0,-665500.0,-82.83278777963704,1200,False,0.0,False
-1459500.0,-665500.0,-81.91477051175264,1200,False,0.0,False
-1457500.0,-665500.0,-74.7619287638191,1200,False,0.0,False
-1455500.0,-665500.0,-65.70937474199778,1200,False,0.0,False
-1453500.0,-665500.0,-59.44102921541922,1200,False,0.0,False
-1451500.0,-665500.0,-53.153574125666765,1200,False,0.0,False
-1449500.0,-665500.0,-42.07447103291855,1200,False,0.0,False
-1447500.0,-665500.0,-31.290735586783008,1200,False,0.0,False
-1445500.0,-665500.0,-23.354758788166052,1200,False,0.0,False
-1441500.0,-665500.0,-13.281686153358729,1200,False,0.0,False
-1439500.0,-665500.0,-12.213124725938565,1200,False,0.0,False
-1633500.0,-663500.0,-13.519212584220726,1200,False,0.0,False
-1631500.0,-663500.0,-15.454790229862159,1200,False,0.0,False
-1629500.0,-663500.0,-17.59072991373187,1200,False,0.0,False
-1627500.0,-663500.0,-18.842018812974285,1200,False,0.0,False
-1625500.0,-663500.0,-18.837456903786492,1200,False,0.0,False
-1623500.0,-663500.0,-18.112786567817544,1200,False,0.0,False
-1611500.0,-663500.0,-13.808630691775619,1200,False,0.0,False
-1609500.0,-663500.0,-13.308576174965808,1200,False,0.0,False
-1607500.0,-663500.0,-12.296849732040556,1200,False,0.0,False
-1605500.0,-663500.0,-11.752644801411334,1200,False,0.0,False
-1603500.0,-663500.0,-12.051669581971101,1200,False,0.0,False
-1601500.0,-663500.0,-13.255777653222914,1200,False,0.0,False
-1599500.0,-663500.0,-15.19529370709181,1200,False,0.0,False
-1597500.0,-663500.0,-17.262793537293213,1200,False,0.0,True
-1595500.0,-663500.0,-18.537763914786396,1200,False,0.0,True
-1593500.0,-663500.0,-18.585790240503226,1200,False,0.0,True
-1591500.0,-663500.0,-18.720834348908763,1200,True,0.0,True
-1589500.0,-663500.0,-18.834420970348432,1200,True,0.0,True
-1587500.0,-663500.0,-17.699127202519183,1200,True,1.0,True
-1585500.0,-663500.0,-17.853449458134175,1200,True,1.0,True
-1583500.0,-663500.0,-18.73245100262303,1200,True,1.0,True
-1581500.0,-663500.0,-19.113468828739414,1200,True,1.0,True
-1579500.0,-663500.0,-19.38428775419786,1200,True,1.0,True
-1577500.0,-663500.0,-19.77597756075068,1200,True,1.0,True
-1575500.0,-663500.0,-22.235433601588497,1200,True,1.0,True
-1573500.0,-663500.0,-26.318133975717284,1200,True,1.0,True
-1571500.0,-663500.0,-31.868551682688768,1200,True,1.0,True
-1569500.0,-663500.0,-36.7938935888362,1200,True,1.0,True
-1567500.0,-663500.0,-40.78590761764969,1200,True,1.0,True
-1565500.0,-663500.0,-44.1619285508637,1200,True,1.0,True
-1563500.0,-663500.0,-47.6986487652531,1200,True,1.0,True
-1561500.0,-663500.0,-51.276146249373745,1200,True,1.0,True
-1559500.0,-663500.0,-55.41020383776247,1200,True,1.0,True
-1557500.0,-663500.0,-57.253994169871255,1200,True,1.0,True
-1555500.0,-663500.0,-57.43618232768005,1200,True,1.0,True
-1553500.0,-663500.0,-57.048146970749315,1200,True,1.0,True
-1551500.0,-663500.0,-54.79328026247659,1200,True,1.0,True
-1549500.0,-663500.0,-54.136293870279125,1200,True,1.0,True
-1547500.0,-663500.0,-56.47858790820048,1200,True,1.0,True
-1545500.0,-663500.0,-60.2800606840763,1200,True,1.0,True
-1543500.0,-663500.0,-65.71856032667625,1200,True,1.0,True
-1541500.0,-663500.0,-69.80769212060117,1200,True,1.0,True
-1539500.0,-663500.0,-70.36105665399079,1200,True,1.0,True
-1537500.0,-663500.0,-68.22438966713715,1200,True,1.0,True
-1535500.0,-663500.0,-62.95983114198877,1200,True,1.0,True
-1533500.0,-663500.0,-58.05694967727989,1200,True,1.0,True
-1531500.0,-663500.0,-50.59130401944379,1200,True,1.0,True
-1529500.0,-663500.0,-43.328147880392116,1200,True,1.0,True
-1527500.0,-663500.0,-43.10892793707985,1200,True,1.0,True
-1525500.0,-663500.0,-47.0639881422833,1200,True,1.0,True
-1523500.0,-663500.0,-49.82572643826264,1200,True,1.0,True
-1521500.0,-663500.0,-47.25034982559082,1200,True,1.0,True
-1519500.0,-663500.0,-42.76503498836524,1200,True,1.0,True
-1517500.0,-663500.0,-43.25057392730782,1200,True,1.0,True
-1515500.0,-663500.0,-45.85558826652602,1200,True,1.0,True
-1513500.0,-663500.0,-48.650322789895704,1200,True,1.0,True
-1511500.0,-663500.0,-51.92454114232544,1200,True,1.0,True
-1509500.0,-663500.0,-55.734123381971756,1200,True,1.0,True
-1507500.0,-663500.0,-58.95312739551538,1200,True,1.0,True
-1505500.0,-663500.0,-60.04912022489674,1200,True,1.0,True
-1503500.0,-663500.0,-57.73763503681482,1200,True,1.0,True
-1501500.0,-663500.0,-53.70096386729396,1200,True,1.0,True
-1499500.0,-663500.0,-49.970970428468526,1200,True,1.0,True
-1497500.0,-663500.0,-48.102641332619406,1200,True,0.0,True
-1495500.0,-663500.0,-46.12385996009145,1200,True,0.0,True
-1493500.0,-663500.0,-42.71956018322339,1200,True,0.0,True
-1491500.0,-663500.0,-39.888745656837656,1200,True,0.0,True
-1489500.0,-663500.0,-39.981078681612836,1200,True,0.0,True
-1487500.0,-663500.0,-44.204882694758574,1200,False,0.0,True
-1485500.0,-663500.0,-46.219953046566474,1200,False,0.0,True
-1483500.0,-663500.0,-44.94056700586211,1200,False,0.0,True
-1481500.0,-663500.0,-46.20562989982665,1200,False,0.0,True
-1479500.0,-663500.0,-49.93178635745236,1200,False,0.0,True
-1477500.0,-663500.0,-52.767580532123645,1200,False,0.0,False
-1475500.0,-663500.0,-53.79371194222269,1200,False,0.0,False
-1473500.0,-663500.0,-55.57418699137445,1200,False,0.0,False
-1471500.0,-663500.0,-59.44844709533665,1200,False,0.0,False
-1469500.0,-663500.0,-65.11098844869974,1200,False,0.0,False
-1467500.0,-663500.0,-73.19642763383095,1200,False,0.0,False
-1465500.0,-663500.0,-79.31735939247821,1200,False,0.0,False
-1463500.0,-663500.0,-83.9094250903104,1200,False,0.0,False
-1461500.0,-663500.0,-85.64933983289052,1200,False,0.0,False
-1459500.0,-663500.0,-78.06853900385039,1200,False,0.0,False
-1457500.0,-663500.0,-64.12769089884378,1200,False,0.0,False
-1455500.0,-663500.0,-51.4019626033524,1200,False,0.0,False
-1453500.0,-663500.0,-42.63007063566492,1200,False,0.0,False
-1451500.0,-663500.0,-36.39319409691802,1200,False,0.0,False
-1449500.0,-663500.0,-30.245350476510303,1200,False,0.0,False
-1635500.0,-661500.0,-11.860270219466324,1200,False,0.0,False
-1633500.0,-661500.0,-12.825010226505785,1200,False,0.0,False
-1631500.0,-661500.0,-14.294180898442587,1200,False,0.0,False
-1629500.0,-661500.0,-15.842487409352092,1200,False,0.0,False
-1627500.0,-661500.0,-16.53005178963828,1200,False,0.0,False
-1625500.0,-661500.0,-16.292866437790877,1200,False,0.0,False
-1611500.0,-661500.0,-12.077248405475887,1200,False,0.0,False
-1609500.0,-661500.0,-11.701826234663134,1200,False,0.0,False
-1607500.0,-661500.0,-11.217912558748985,1200,False,0.0,False
-1605500.0,-661500.0,-11.08593814591051,1200,False,0.0,False
-1603500.0,-661500.0,-11.61208534314299,1200,False,0.0,False
-1601500.0,-661500.0,-12.899401501788299,1200,False,0.0,False
-1599500.0,-661500.0,-14.847664259490532,1200,False,0.0,True
-1597500.0,-661500.0,-17.19154900661104,1200,False,0.0,True
-1595500.0,-661500.0,-19.720257017108466,1200,False,0.0,True
-1593500.0,-661500.0,-22.188577057121748,1200,False,0.0,True
-1591500.0,-661500.0,-23.136686717369788,1200,True,0.0,True
-1589500.0,-661500.0,-23.071130458539688,1200,True,0.0,True
-1587500.0,-661500.0,-23.421806683221114,1200,True,1.0,True
-1585500.0,-661500.0,-23.548704525413115,1200,True,1.0,True
-1583500.0,-661500.0,-23.390203308378787,1200,True,1.0,True
-1581500.0,-661500.0,-22.696726677000896,1200,True,1.0,True
-1579500.0,-661500.0,-22.149395699494388,1200,True,1.0,True
-1577500.0,-661500.0,-22.93803802393601,1200,True,1.0,True
-1575500.0,-661500.0,-25.908240724102864,1200,True,1.0,True
-1573500.0,-661500.0,-31.071808820300163,1200,True,1.0,True
-1571500.0,-661500.0,-37.32231862299417,1200,True,1.0,True
-1569500.0,-661500.0,-41.554677087553166,1200,True,1.0,True
-1567500.0,-661500.0,-44.89258810724075,1200,True,1.0,True
-1565500.0,-661500.0,-47.77834135316411,1200,True,1.0,True
-1563500.0,-661500.0,-50.968812291891844,1200,True,1.0,True
-1561500.0,-661500.0,-54.325912642189735,1200,True,1.0,True
-1559500.0,-661500.0,-58.84965803119093,1200,True,1.0,True
-1557500.0,-661500.0,-62.13746188412269,1200,True,1.0,True
-1555500.0,-661500.0,-62.948559950603794,1200,True,1.0,True
-1553500.0,-661500.0,-62.603514164887955,1200,True,1.0,True
-1551500.0,-661500.0,-60.13849735083958,1200,True,1.0,True
-1549500.0,-661500.0,-58.731799002049144,1200,True,1.0,True
-1547500.0,-661500.0,-60.265777783476686,1200,True,1.0,True
-1545500.0,-661500.0,-63.31020243933039,1200,True,1.0,True
-1543500.0,-661500.0,-65.91476622512151,1200,True,1.0,True
-1541500.0,-661500.0,-65.88940619893937,1200,True,1.0,True
-1539500.0,-661500.0,-63.73029872272042,1200,True,1.0,True
-1537500.0,-661500.0,-60.74447055705365,1200,True,1.0,True
-1535500.0,-661500.0,-58.66732256599525,1200,True,1.0,True
-1533500.0,-661500.0,-56.45498575227922,1200,True,1.0,True
-1531500.0,-661500.0,-50.241339446722456,1200,True,1.0,True
-1529500.0,-661500.0,-45.48999229796575,1200,True,1.0,True
-1527500.0,-661500.0,-46.3368875828816,1200,True,1.0,True
-1525500.0,-661500.0,-51.348733519506084,1200,True,1.0,True
-1523500.0,-661500.0,-56.65954468762681,1200,True,1.0,True
-1521500.0,-661500.0,-53.125942324011774,1200,True,1.0,True
-1519500.0,-661500.0,-42.0683544128183,1200,True,1.0,True
-1517500.0,-661500.0,-39.578008981325965,1200,True,1.0,True
-1515500.0,-661500.0,-41.86924613205107,1200,True,1.0,True
-1513500.0,-661500.0,-44.479536970129566,1200,True,1.0,True
-1511500.0,-661500.0,-46.96381397626499,1200,True,1.0,True
-1509500.0,-661500.0,-49.577800575905464,1200,True,1.0,True
-1507500.0,-661500.0,-52.14149560809171,1200,True,1.0,True
-1505500.0,-661500.0,-52.94089419730298,1200,True,1.0,True
-1503500.0,-661500.0,-48.94522376300224,1200,True,1.0,True
-1501500.0,-661500.0,-42.06228383171001,1200,True,0.0,True
-1499500.0,-661500.0,-34.914153754979445,1200,False,0.0,True
-1497500.0,-661500.0,-29.408871037040466,1200,False,0.0,True
-1495500.0,-661500.0,-26.751040188673844,1200,False,0.0,True
-1493500.0,-661500.0,-24.269526705362654,1200,False,0.0,True
-1491500.0,-661500.0,-19.485809095275997,1200,False,0.0,True
-1489500.0,-661500.0,-13.501447680856545,1200,False,0.0,True
-1487500.0,-661500.0,-10.916058136679874,1200,False,0.0,True
-1485500.0,-661500.0,-16.145870890072942,1200,False,0.0,True
-1483500.0,-661500.0,-24.209690755031023,1200,False,0.0,True
-1481500.0,-661500.0,-32.09248301538956,1200,False,0.0,True
-1479500.0,-661500.0,-39.00832424487107,1200,False,0.0,True
-1477500.0,-661500.0,-46.20886866455009,1200,False,0.0,False
-1475500.0,-661500.0,-52.788448008591395,1200,False,0.0,False
-1473500.0,-661500.0,-57.39305102498414,1200,False,0.0,False
-1471500.0,-661500.0,-62.44986330591873,1200,False,0.0,False
-1469500.0,-661500.0,-69.40386332319696,1200,False,0.0,False
-1467500.0,-661500.0,-78.26833538749831,1200,False,0.0,False
-1465500.0,-661500.0,-83.20498632065159,1200,False,0.0,False
-1463500.0,-661500.0,-85.55001033250277,1200,False,0.0,False
-1461500.0,-661500.0,-83.65205644357616,1200,False,0.0,False
-1459500.0,-661500.0,-69.64647654033594,1200,False,0.0,False
-1457500.0,-661500.0,-49.62395699461015,1200,False,0.0,False
-1455500.0,-661500.0,-33.127193433439174,1200,False,0.0,False
-1453500.0,-661500.0,-21.38406189891223,1200,False,0.0,False
-1451500.0,-661500.0,-15.776718011312358,1200,False,0.0,False
-1449500.0,-661500.0,-16.149153960209926,1200,False,0.0,False
-1637500.0,-659500.0,-11.14057397737879,1200,False,0.0,False
-1635500.0,-659500.0,-11.591287966863728,1200,False,0.0,False
-1633500.0,-659500.0,-12.007880810898298,1200,False,0.0,False
-1631500.0,-659500.0,-12.787602932580548,1200,False,0.0,False
-1629500.0,-659500.0,-13.652893914343473,1200,False,0.0,False
-1627500.0,-659500.0,-14.016335345472452,1200,False,0.0,False
-1599500.0,-659500.0,-13.884776147539233,1200,False,0.0,True
-1597500.0,-659500.0,-16.111535547068655,1200,False,0.0,True
-1595500.0,-659500.0,-19.39051475289439,1200,False,0.0,True
-1593500.0,-659500.0,-23.725289021616934,1200,True,0.0,True
-1591500.0,-659500.0,-25.64047970412525,1200,True,0.0,True
-1589500.0,-659500.0,-25.26212076729111,1200,True,1.0,True
-1587500.0,-659500.0,-25.563663384943585,1200,True,1.0,True
-1585500.0,-659500.0,-25.905199826204672,1200,True,1.0,True
-1583500.0,-659500.0,-26.23455770118154,1200,True,1.0,True
-1581500.0,-659500.0,-26.316957349624186,1200,True,1.0,True
-1579500.0,-659500.0,-26.27393710087596,1200,True,1.0,True
-1577500.0,-659500.0,-27.398093210056302,1200,True,1.0,True
-1575500.0,-659500.0,-30.80664269008691,1200,True,1.0,True
-1573500.0,-659500.0,-36.351068488172544,1200,True,1.0,True
-1571500.0,-659500.0,-39.89093941240218,1200,True,1.0,True
-1569500.0,-659500.0,-43.751970608429,1200,True,1.0,True
-1567500.0,-659500.0,-48.336364230187414,1200,True,1.0,True
-1565500.0,-659500.0,-51.70016133514808,1200,True,1.0,True
-1563500.0,-659500.0,-55.22123962132983,1200,True,1.0,True
-1561500.0,-659500.0,-57.924548947450916,1200,True,1.0,True
-1559500.0,-659500.0,-60.027062866437184,1200,True,1.0,True
-1557500.0,-659500.0,-61.99635792705439,1200,True,1.0,True
-1555500.0,-659500.0,-63.13209664608006,1200,True,1.0,True
-1553500.0,-659500.0,-64.02711410942464,1200,True,1.0,True
-1551500.0,-659500.0,-62.6785428345321,1200,True,1.0,True
-1549500.0,-659500.0,-61.42301734368691,1200,True,1.0,True
-1547500.0,-659500.0,-61.90232552364542,1200,True,1.0,True
-1545500.0,-659500.0,-63.018527124363345,1200,True,1.0,True
-1543500.0,-659500.0,-62.681119803999685,1200,True,1.0,True
-1541500.0,-659500.0,-59.7497854415672,1200,True,1.0,True
-1539500.0,-659500.0,-55.27021989799752,1200,True,1.0,True
-1537500.0,-659500.0,-50.70982938499687,1200,True,1.0,True
-1535500.0,-659500.0,-48.4226021646287,1200,True,0.0,True
-1533500.0,-659500.0,-48.19679661793964,1200,True,0.0,True
-1531500.0,-659500.0,-46.040258466298205,1200,True,1.0,True
-1529500.0,-659500.0,-44.57089150753626,1200,True,1.0,True
-1527500.0,-659500.0,-47.14919139495081,1200,True,1.0,True
-1525500.0,-659500.0,-52.21183978053859,1200,True,1.0,True
-1523500.0,-659500.0,-57.279825613864624,1200,True,1.0,True
-1521500.0,-659500.0,-54.37127022723533,1200,True,1.0,True
-1519500.0,-659500.0,-43.21909980224976,1200,True,1.0,True
-1517500.0,-659500.0,-38.60076199566223,1200,True,1.0,True
-1515500.0,-659500.0,-39.20058589120328,1200,True,1.0,True
-1507500.0,-659500.0,-42.812068369113824,1200,True,1.0,True
-1505500.0,-659500.0,-42.43881116295567,1200,True,1.0,True
-1503500.0,-659500.0,-37.867039714972826,1200,True,0.0,True
-1501500.0,-659500.0,-30.191515553170817,1200,False,0.0,True
-1499500.0,-659500.0,-21.42816627228953,1200,False,0.0,True
-1497500.0,-659500.0,-13.879043555336215,1200,False,0.0,True
-1495500.0,-659500.0,-11.112504464498176,1200,False,0.0,True
-1493500.0,-659500.0,-9.274119504899453,1200,False,0.0,True
-1491500.0,-659500.0,-2.2936433196706623,1200,False,0.0,True
-1489500.0,-659500.0,11.093970610360403,1200,False,0.0,True
-1487500.0,-659500.0,23.542230456037927,1200,False,0.0,True
-1485500.0,-659500.0,17.78421029647219,1200,False,0.0,True
-1483500.0,-659500.0,2.737469007571851,1200,False,0.0,True
-1481500.0,-659500.0,-6.922054961111673,1200,False,0.0,True
-1479500.0,-659500.0,-12.097014929988006,1200,False,0.0,False
-1477500.0,-659500.0,-24.12033543924367,1200,False,0.0,False
-1475500.0,-659500.0,-40.99369762043214,1200,False,0.0,False
-1473500.0,-659500.0,-53.59482788920071,1200,False,0.0,False
-1471500.0,-659500.0,-62.75745595679779,1200,False,0.0,False
-1469500.0,-659500.0,-70.34017398372795,1200,False,0.0,False
-1467500.0,-659500.0,-79.14082427263584,1200,False,0.0,False
-1465500.0,-659500.0,-84.52618038865863,1200,False,0.0,False
-1463500.0,-659500.0,-83.33808855529844,1200,False,0.0,False
-1461500.0,-659500.0,-75.04639620352741,1200,False,0.0,False
-1459500.0,-659500.0,-55.24622714972896,1200,False,0.0,False
-1457500.0,-659500.0,-31.549348016549285,1200,False,0.0,False
-1455500.0,-659500.0,-13.13023565188794,1200,False,0.0,False
-1453500.0,-659500.0,-0.22092854501898093,1200,False,0.0,False
-1451500.0,-659500.0,3.234359677491763,1200,False,0.0,False
-1449500.0,-659500.0,-3.6139841442363547,1200,False,0.0,False
-1639500.0,-657500.0,-10.488760095625214,1200,False,0.0,False
-1637500.0,-657500.0,-11.1853831341497,1200,False,0.0,False
-1635500.0,-657500.0,-11.456813673034834,1200,False,0.0,False
-1633500.0,-657500.0,-11.421521966228553,1200,False,0.0,False
-1631500.0,-657500.0,-11.588685305271175,1200,False,0.0,False
-1629500.0,-657500.0,-11.867380322591885,1200,False,0.0,False
-1601500.0,-657500.0,-11.01544392259028,1200,False,0.0,False
-1599500.0,-657500.0,-12.767177948844399,1200,False,0.0,True
-1597500.0,-657500.0,-14.721274557110638,1200,False,0.0,True
-1595500.0,-657500.0,-17.695380566231055,1200,False,0.0,True
-1593500.0,-657500.0,-21.455405550390832,1200,True,0.0,True
-1591500.0,-657500.0,-23.847006031986368,1200,True,0.0,True
-1587500.0,-657500.0,-25.609445931964302,1200,True,1.0,True
-1585500.0,-657500.0,-26.706137570513537,1200,True,1.0,True
-1583500.0,-657500.0,-28.318232923630895,1200,True,1.0,True
-1581500.0,-657500.0,-30.06461944790865,1200,True,1.0,True
-1579500.0,-657500.0,-31.42617048221465,1200,True,1.0,True
-1577500.0,-657500.0,-33.538811887654234,1200,True,1.0,True
-1575500.0,-657500.0,-36.2575573869564,1200,True,1.0,True
-1573500.0,-657500.0,-39.93257435661672,1200,True,1.0,True
-1571500.0,-657500.0,-42.33265559770326,1200,True,1.0,True
-1569500.0,-657500.0,-45.96631403556282,1200,True,1.0,True
-1567500.0,-657500.0,-51.109869179497004,1200,True,1.0,True
-1565500.0,-657500.0,-55.19947660657654,1200,True,1.0,True
-1563500.0,-657500.0,-58.538562481340165,1200,True,1.0,True
-1561500.0,-657500.0,-60.477345348636184,1200,True,1.0,True
-1559500.0,-657500.0,-60.46159227444479,1200,True,1.0,True
-1557500.0,-657500.0,-59.74843447587342,1200,True,1.0,True
-1555500.0,-657500.0,-59.27021852296713,1200,True,1.0,True
-1553500.0,-657500.0,-60.99758423308732,1200,True,1.0,True
-1551500.0,-657500.0,-62.306116974972326,1200,True,1.0,True
-1549500.0,-657500.0,-62.022020915853254,1200,True,1.0,True
-1547500.0,-657500.0,-61.69712688383952,1200,True,1.0,True
-1545500.0,-657500.0,-60.9262855583219,1200,True,1.0,True
-1543500.0,-657500.0,-58.669736919896295,1200,True,1.0,True
-1541500.0,-657500.0,-54.64636371452826,1200,True,1.0,True
-1539500.0,-657500.0,-48.92376157155538,1200,True,1.0,True
-1537500.0,-657500.0,-42.98871198238,1200,True,0.0,True
-1535500.0,-657500.0,-40.261778579400755,1200,True,0.0,True
-1533500.0,-657500.0,-41.2985451966409,1200,True,1.0,True
-1531500.0,-657500.0,-40.90695290059064,1200,True,1.0,True
-1529500.0,-657500.0,-40.341512327703775,1200,True,1.0,True
-1527500.0,-657500.0,-43.556833898952895,1200,True,1.0,True
-1525500.0,-657500.0,-48.00952885511705,1200,True,1.0,True
-1523500.0,-657500.0,-51.50140570623678,1200,True,1.0,True
-1521500.0,-657500.0,-49.81422343203322,1200,True,1.0,True
-1519500.0,-657500.0,-42.97292332047314,1200,True,1.0,True
-1517500.0,-657500.0,-38.54052312095967,1200,True,1.0,True
-1515500.0,-657500.0,-38.29992252279264,1200,True,1.0,True
-1507500.0,-657500.0,-31.46564345569892,1200,True,1.0,True
-1505500.0,-657500.0,-29.195661162633996,1200,True,0.0,True
-1503500.0,-657500.0,-25.21026201797059,1200,False,0.0,True
-1501500.0,-657500.0,-19.174062082085673,1200,False,0.0,True
-1499500.0,-657500.0,-11.308654560514896,1200,False,0.0,True
-1497500.0,-657500.0,-3.7726868927286037,1200,False,0.0,True
-1495500.0,-657500.0,-1.7077178628978198,1200,False,0.0,True
-1493500.0,-657500.0,-0.7441243008307902,1200,False,0.0,True
-1491500.0,-657500.0,7.312855786417815,1200,False,0.0,True
-1489500.0,-657500.0,25.275316072476933,1200,False,0.0,True
-1487500.0,-657500.0,43.96414284234169,1200,False,0.0,True
-1485500.0,-657500.0,39.55354911888523,1200,False,0.0,True
-1483500.0,-657500.0,24.244278209687543,1200,False,0.0,True
-1481500.0,-657500.0,19.149723766826483,1200,False,0.0,False
-1479500.0,-657500.0,21.789052759725507,1200,False,0.0,False
-1477500.0,-657500.0,6.801072280969114,1200,False,0.0,False
-1475500.0,-657500.0,-23.13981321043281,1200,False,0.0,False
-1473500.0,-657500.0,-46.32199829917283,1200,False,0.0,False
-1471500.0,-657500.0,-61.637343382633155,1200,False,0.0,False
-1469500.0,-657500.0,-71.7649605773868,1200,False,0.0,False
-1467500.0,-657500.0,-79.2167739196268,1200,False,0.0,False
-1465500.0,-657500.0,-83.54468510924839,1200,False,0.0,False
-1463500.0,-657500.0,-78.35540312058485,1200,False,0.0,False
-1461500.0,-657500.0,-63.54420254330422,1200,False,0.0,False
-1459500.0,-657500.0,-41.01472093869673,1200,False,0.0,False
-1457500.0,-657500.0,-17.850201641570205,1200,False,0.0,False
-1455500.0,-657500.0,0.40153618290743914,1200,False,0.0,False
-1453500.0,-657500.0,12.888450934824128,1200,False,0.0,False
-1451500.0,-657500.0,14.009666060077738,1200,False,0.0,False
-1449500.0,-657500.0,3.445073413303434,1200,False,0.0,False
-1643500.0,-655500.0,-9.168068335881,1200,False,0.0,False
-1641500.0,-655500.0,-9.563645139049076,1200,False,0.0,False
